Month,MATERIAL_NAME,ReconstructedInventory
2024-12,MAT-0097,4584.125
2024-12,MAT-0098,29084.964999999997
2024-12,MAT-0099,171480.63
2024-12,MAT-0100,2291.5989999999997
2024-12,MAT-0101,5792.349999999999
2024-12,MAT-0103,4434.55
2024-12,MAT-0104,20348.625
2024-12,MAT-0105,3726.2
2024-12,MAT-0106,15722.215
2024-12,MAT-0109,36887.53
2024-12,MAT-0110,7927.75
2024-12,MAT-0111,5754.375
2024-12,MAT-0112,153936.69999999998
2024-12,MAT-0113,10840.73
2024-12,MAT-0114,11784.075
2024-12,MAT-0115,809.1
2024-12,MAT-0116,10735.92
2024-12,MAT-0118,1236.125
2024-12,MAT-0121,15341.9
2024-12,MAT-0122,11720.625
2024-12,MAT-0123,4595.75
2024-12,MAT-0124,1534.5
2024-12,MAT-0125,1534.5
2024-12,MAT-0126,2048.75
2024-12,MAT-0127,1534.5
2024-12,MAT-0130,1534.5
2024-12,MAT-0131,4560.875
2024-12,MAT-0132,1534.5
2024-12,MAT-0133,2301.75
2024-12,MAT-0135,25582.825
2024-12,MAT-0136,21229.575
2024-12,MAT-0137,82635.15
2024-12,MAT-0138,735.475
2024-12,MAT-0139,257.238
2024-12,MAT-0140,257.238
2024-12,MAT-0141,257.238
2024-12,MAT-0146,16393.575
2024-12,MAT-0150,12293.4
2024-12,MAT-0151,178183.505
2024-12,MAT-0153,1000.525
2024-12,MAT-0156,22746.78
2024-12,MAT-0162,2344.685
2024-12,MAT-0163,4210.575
2024-12,MAT-0164,36339.755
2024-12,MAT-0165,25807.475
2024-12,MAT-0167,5200.25
2024-12,MAT-0168,281.96999999999997
2024-12,MAT-0171,18033.09
2024-12,MAT-0172,3224.535
2024-12,MAT-0173,724.625
2024-12,MAT-0174,30825.005
2024-12,MAT-0175,26659.22
2024-12,MAT-0177,120.125
2024-12,MAT-0178,27386.175000000003
2024-12,MAT-0179,686.65
2024-12,MAT-0180,1486.2
2024-12,MAT-0182,3743.25
2024-12,MAT-0183,3374.9700000000003
2024-12,MAT-0184,14933.05
2024-12,MAT-0185,4045.5
2024-12,MAT-0186,3157.2999999999997
2024-12,MAT-0191,3.1
2024-12,MAT-0192,2645.85
2024-12,MAT-0194,3.1
2024-12,MAT-0197,818.175
2024-12,MAT-0207,10698.875
2024-12,MAT-0210,20305.65
2024-12,MAT-0211,11754.364999999998
2024-12,MAT-0212,35072.625
2024-12,MAT-0213,2852.775
2024-12,MAT-0217,7892.599999999999
2024-12,MAT-0218,16264.615000000002
2024-12,MAT-0221,18755.5
2024-12,MAT-0222,4518.25
2024-12,MAT-0223,31.62
2024-12,MAT-0224,3971.295
2024-12,MAT-0225,170.5
2024-12,MAT-0226,729.63
2024-12,MAT-0227,1534.5
2024-12,MAT-0228,19585.945
2024-12,MAT-0230,4603.5
2024-12,MAT-0231,8439.75
2024-12,MAT-0232,6947.875
2024-12,MAT-0233,30906.275
2024-12,MAT-0234,190606.365
2024-12,MAT-0236,2081.65
2024-12,MAT-0237,23566.335
2024-12,MAT-0241,2344.5299999999997
2024-12,MAT-0242,4799.7300000000005
2024-12,MAT-0243,32497.300000000003
2024-12,MAT-0244,8154.06
2024-12,MAT-0245,2301.75
2024-12,MAT-0246,2983.75
2024-12,MAT-0247,73347.57
2024-12,MAT-0248,561.875
2024-12,MAT-0250,17737.53
2024-12,MAT-0252,2204.255
2024-12,MAT-0253,1479.475
2024-12,MAT-0255,4501.045
2024-12,MAT-0257,159.68099999999998
2024-12,MAT-0258,311.488
2024-12,MAT-0260,74.39999999999999
2024-12,MAT-0263,12634.105
2024-12,MAT-0265,763.375
2024-12,MAT-0267,22698.575
2024-12,MAT-0268,112997.325
2024-12,MAT-0269,1790.25
2024-12,MAT-0271,7052.19
2024-12,MAT-0272,13.764
2024-12,MAT-0273,20413.295
2024-12,MAT-0274,1674.775
2024-12,MAT-0275,40778.475000000006
2024-12,MAT-0276,1659.275
2024-12,MAT-0283,186.403
2024-12,MAT-0288,3416.975
2024-12,MAT-0289,3416.975
2024-12,MAT-0292,6826.974999999999
2024-12,MAT-0293,4114.474999999999
2024-12,MAT-0295,7772.975
2024-12,MAT-0296,9590.78
2024-12,MAT-0299,141.82500000000002
2024-12,MAT-0301,9809.475
2024-12,MAT-0302,39794.68000000001
2024-12,MAT-0303,25428.025
2024-12,MAT-0304,11077.85
2024-12,MAT-0305,15968.41
2024-12,MAT-0306,5610.38
2024-12,MAT-0307,15361.425
2024-12,MAT-0308,16525.48
2024-12,MAT-0309,15785.0
2024-12,MAT-0310,4547.349999999999
2024-12,MAT-0316,4842.2
2024-12,MAT-0318,12423.25
2024-12,MAT-0319,30111.075
2024-12,MAT-0320,13478.56
2024-12,MAT-0321,6224.8
2024-12,MAT-0322,2059.3300000000004
2024-12,MAT-0323,7684.900000000001
2024-12,MAT-0327,32118.205
2024-12,MAT-0334,2300.2000000000003
2024-12,MAT-0335,459141.5
2024-12,MAT-0336,19857.975
2024-12,MAT-0338,7715.925
2024-12,MAT-0339,1984.775
2024-12,MAT-0340,191271.92
2024-12,MAT-0343,1519.0
2024-12,MAT-0344,18708.075
2024-12,MAT-0345,11438.95
2024-12,MAT-0346,47088.75
2024-12,MAT-0347,211.575
2024-12,MAT-0348,211.575
2024-12,MAT-0349,8654.425
2024-12,MAT-0351,211.575
2024-12,MAT-0354,118603.38
2024-12,MAT-0355,2623.35
2024-12,MAT-0356,10649.565
2024-12,MAT-0357,2778.455
2024-12,MAT-0359,5475.375
2024-12,MAT-0360,705.405
2024-12,MAT-0361,3305.375
2024-12,MAT-0363,16198.169999999998
2024-12,MAT-0364,2959.0
2024-12,MAT-0365,1464.75
2024-12,MAT-0366,24512.25
2024-12,MAT-0367,11744.675
2024-12,MAT-0369,250.325
2024-12,MAT-0371,6937.55
2024-12,MAT-0372,5755.925
2024-12,MAT-0373,2812.475
2024-12,MAT-0374,27781.85
2024-12,MAT-0376,37516.975
2024-12,MAT-0380,7903.45
2024-12,MAT-0381,76594.33499999999
2024-12,MAT-0385,40.775000000000006
2024-12,MAT-0386,8703.25
2024-12,MAT-0390,49587.91
2024-12,MAT-0392,5200.25
2024-12,MAT-0393,3096.9
2024-12,MAT-0394,8397.28
2024-12,MAT-0395,25774.95
2024-12,MAT-0396,5210.325000000001
2024-12,MAT-0397,813.75
2024-12,MAT-0398,7509.964999999999
2024-12,MAT-0403,6547.2
2024-12,MAT-0404,27825.445
2024-12,MAT-0405,513.8249999999999
2024-12,MAT-0406,857.15
2024-12,MAT-0407,130.20000000000002
2024-12,MAT-0408,770.95
2024-12,MAT-0410,15559.675
2024-12,MAT-0411,3966.45
2024-12,MAT-0412,130.20000000000002
2024-12,MAT-0413,103208.11
2024-12,MAT-0415,72580.08
2024-12,MAT-0416,59713.75
2024-12,MAT-0419,19121.575
2024-12,MAT-0420,2456.75
2024-12,MAT-0421,47784.95
2024-12,MAT-0422,2371.5
2024-12,MAT-0423,11499.760000000002
2024-12,MAT-0424,12952.125
2024-12,MAT-0426,14688.0
2024-12,MAT-0427,7963.125
2024-12,MAT-0428,94236.185
2024-12,MAT-0431,0.0
2023-12-01 00:00:00,MAT-0001,1927.525
2023-12-01 00:00:00,MAT-0002,1.175
2023-12-01 00:00:00,MAT-0003,112.54
2023-12-01 00:00:00,MAT-0004,85.675
2023-12-01 00:00:00,MAT-0005,0.025
2023-12-01 00:00:00,MAT-0006,3.85
2023-12-01 00:00:00,MAT-0007,117.725
2023-12-01 00:00:00,MAT-0008,1.25
2023-12-01 00:00:00,MAT-0009,577.2
2023-12-01 00:00:00,MAT-0010,0.075
2023-12-01 00:00:00,MAT-0011,169.45
2023-12-01 00:00:00,MAT-0012,24.75
2023-12-01 00:00:00,MAT-0013,386.275
2023-12-01 00:00:00,MAT-0014,0.025
2023-12-01 00:00:00,MAT-0015,1762.45
2023-12-01 00:00:00,MAT-0016,0.0
2023-12-01 00:00:00,MAT-0017,119.65
2023-12-01 00:00:00,MAT-0018,247.5
2023-12-01 00:00:00,MAT-0019,231.65
2023-12-01 00:00:00,MAT-0020,148.5
2023-12-01 00:00:00,MAT-0021,49.5
2023-12-01 00:00:00,MAT-0027,99.0
2023-12-01 00:00:00,MAT-0032,347.8
2023-12-01 00:00:00,MAT-0033,1163.0
2023-12-01 00:00:00,MAT-0035,476.925
2023-12-01 00:00:00,MAT-0036,91.95
2023-12-01 00:00:00,MAT-0037,23.375
2023-12-01 00:00:00,MAT-0038,153.925
2023-12-01 00:00:00,MAT-0040,74.25
2023-12-01 00:00:00,MAT-0042,148.5
2023-12-01 00:00:00,MAT-0045,0.164
2023-12-01 00:00:00,MAT-0046,825.575
2023-12-01 00:00:00,MAT-0047,707.15
2023-12-01 00:00:00,MAT-0048,0.024
2023-12-01 00:00:00,MAT-0049,144.175
2023-12-01 00:00:00,MAT-0050,224.2
2023-12-01 00:00:00,MAT-0052,8.4
2023-12-01 00:00:00,MAT-0053,2.675
2023-12-01 00:00:00,MAT-0054,0.0
2023-12-01 00:00:00,MAT-0055,664.55
2023-12-01 00:00:00,MAT-0056,26.525
2023-12-01 00:00:00,MAT-0057,33.4
2023-12-01 00:00:00,MAT-0058,1.209
2023-12-01 00:00:00,MAT-0059,0.562
2023-12-01 00:00:00,MAT-0060,74.25
2023-12-01 00:00:00,MAT-0061,24.75
2023-12-01 00:00:00,MAT-0064,118.875
2023-12-01 00:00:00,MAT-0065,700.425
2023-12-01 00:00:00,MAT-0066,74.1
2023-12-01 00:00:00,MAT-0067,24.75
2023-12-01 00:00:00,MAT-0068,24.75
2023-12-01 00:00:00,MAT-0069,24.75
2023-12-01 00:00:00,MAT-0070,24.75
2023-12-01 00:00:00,MAT-0071,123.7
2023-12-01 00:00:00,MAT-0078,0.05
2023-12-01 00:00:00,MAT-0082,801.075
2023-12-01 00:00:00,MAT-0083,9.975
2023-12-01 00:00:00,MAT-0084,431.525
2023-12-01 00:00:00,MAT-0085,16.0
2023-12-01 00:00:00,MAT-0086,49.5
2023-12-01 00:00:00,MAT-0087,24.75
2023-12-01 00:00:00,MAT-0091,51.0
2023-12-01 00:00:00,MAT-0092,1953.35
2023-12-01 00:00:00,MAT-0094,1.8
2023-12-01 00:00:00,MAT-0095,1.656
2023-12-01 00:00:00,MAT-0096,222.65
2023-12-01 00:00:00,MAT-0097,147.875
2023-12-01 00:00:00,MAT-0098,200.5
2023-12-01 00:00:00,MAT-0099,989.675
2023-12-01 00:00:00,MAT-0100,4.599
2023-12-01 00:00:00,MAT-0101,173.1
2023-12-01 00:00:00,MAT-0102,24.7
2023-12-01 00:00:00,MAT-0103,118.3
2023-12-01 00:00:00,MAT-0104,24.25
2023-12-01 00:00:00,MAT-0105,49.475
2023-12-01 00:00:00,MAT-0106,12.375
2023-12-01 00:00:00,MAT-0107,36.4
2023-12-01 00:00:00,MAT-0108,432.875
2023-12-01 00:00:00,MAT-0111,181.5
2023-12-01 00:00:00,MAT-0112,276.35
2023-12-01 00:00:00,MAT-0113,155.825
2023-12-01 00:00:00,MAT-0114,108.95
2023-12-01 00:00:00,MAT-0115,24.725
2023-12-01 00:00:00,MAT-0116,12.975
2023-12-01 00:00:00,MAT-0117,0.35
2023-12-01 00:00:00,MAT-0118,24.75
2023-12-01 00:00:00,MAT-0119,4.125
2023-12-01 00:00:00,MAT-0120,717.2
2023-12-01 00:00:00,MAT-0128,0.114
2023-12-01 00:00:00,MAT-0129,297.0
2023-12-01 00:00:00,MAT-0133,49.5
2023-12-01 00:00:00,MAT-0134,940.5
2023-12-01 00:00:00,MAT-0137,672.45
2023-12-01 00:00:00,MAT-0138,23.725
2023-12-01 00:00:00,MAT-0141,8.298
2023-12-01 00:00:00,MAT-0142,1101.0
2023-12-01 00:00:00,MAT-0143,1061.45
2023-12-01 00:00:00,MAT-0144,1503.325
2023-12-01 00:00:00,MAT-0145,3090.025
2023-12-01 00:00:00,MAT-0146,483.45
2023-12-01 00:00:00,MAT-0147,19.3
2023-12-01 00:00:00,MAT-0148,282.4
2023-12-01 00:00:00,MAT-0149,0.0
2023-12-01 00:00:00,MAT-0150,255.9
2023-12-01 00:00:00,MAT-0151,157.525
2023-12-01 00:00:00,MAT-0152,40.95
2023-12-01 00:00:00,MAT-0153,25.4
2023-12-01 00:00:00,MAT-0154,137.75
2023-12-01 00:00:00,MAT-0155,0.175
2023-12-01 00:00:00,MAT-0156,167.75
2023-12-01 00:00:00,MAT-0157,0.7
2023-12-01 00:00:00,MAT-0158,210.9
2023-12-01 00:00:00,MAT-0159,252.7
2023-12-01 00:00:00,MAT-0160,0.1
2023-12-01 00:00:00,MAT-0161,99.0
2023-12-01 00:00:00,MAT-0162,24.75
2023-12-01 00:00:00,MAT-0163,95.925
2023-12-01 00:00:00,MAT-0164,37.125
2023-12-01 00:00:00,MAT-0165,24.75
2023-12-01 00:00:00,MAT-0166,256.05
2023-12-01 00:00:00,MAT-0167,148.5
2023-12-01 00:00:00,MAT-0168,8.25
2023-12-01 00:00:00,MAT-0169,153.0
2023-12-01 00:00:00,MAT-0170,102.0
2023-12-01 00:00:00,MAT-0174,23.375
2023-12-01 00:00:00,MAT-0175,23.35
2023-12-01 00:00:00,MAT-0176,180.3
2023-12-01 00:00:00,MAT-0177,2.5
2023-12-01 00:00:00,MAT-0178,2.6
2023-12-01 00:00:00,MAT-0179,22.15
2023-12-01 00:00:00,MAT-0180,46.7
2023-12-01 00:00:00,MAT-0181,0.0
2023-12-01 00:00:00,MAT-0185,102.0
2023-12-01 00:00:00,MAT-0187,0.147
2023-12-01 00:00:00,MAT-0188,228.25
2023-12-01 00:00:00,MAT-0189,5.2
2023-12-01 00:00:00,MAT-0190,297.0
2023-12-01 00:00:00,MAT-0193,85.68
2023-12-01 00:00:00,MAT-0194,0.1
2023-12-01 00:00:00,MAT-0195,454.1
2023-12-01 00:00:00,MAT-0196,78.4
2023-12-01 00:00:00,MAT-0197,0.125
2023-12-01 00:00:00,MAT-0198,573.375
2023-12-01 00:00:00,MAT-0199,16.324
2023-12-01 00:00:00,MAT-0200,1.2
2023-12-01 00:00:00,MAT-0201,821.55
2023-12-01 00:00:00,MAT-0202,127.65
2023-12-01 00:00:00,MAT-0203,5.5
2023-12-01 00:00:00,MAT-0204,10.2
2023-12-01 00:00:00,MAT-0205,0.325
2023-12-01 00:00:00,MAT-0206,839.175
2023-12-01 00:00:00,MAT-0207,23.375
2023-12-01 00:00:00,MAT-0208,1.375
2023-12-01 00:00:00,MAT-0209,0.3
2023-12-01 00:00:00,MAT-0213,92.025
2023-12-01 00:00:00,MAT-0214,5.025
2023-12-01 00:00:00,MAT-0215,106.8
2023-12-01 00:00:00,MAT-0216,18.52
2023-12-01 00:00:00,MAT-0217,153.7
2023-12-01 00:00:00,MAT-0218,11.75
2023-12-01 00:00:00,MAT-0219,0.02
2023-12-01 00:00:00,MAT-0220,420.725
2023-12-01 00:00:00,MAT-0229,251.175
2023-12-01 00:00:00,MAT-0230,0.0
2023-12-01 00:00:00,MAT-0231,24.75
2023-12-01 00:00:00,MAT-0232,222.75
2023-12-01 00:00:00,MAT-0233,6.6
2023-12-01 00:00:00,MAT-0234,717.025
2023-12-01 00:00:00,MAT-0235,0.725
2023-12-01 00:00:00,MAT-0236,67.15
2023-12-01 00:00:00,MAT-0237,15.275
2023-12-01 00:00:00,MAT-0238,0.0
2023-12-01 00:00:00,MAT-0239,49.5
2023-12-01 00:00:00,MAT-0240,13.5
2023-12-01 00:00:00,MAT-0246,74.25
2023-12-01 00:00:00,MAT-0249,25.9
2023-12-01 00:00:00,MAT-0250,9.875
2023-12-01 00:00:00,MAT-0251,0.0
2023-12-01 00:00:00,MAT-0254,17.8
2023-12-01 00:00:00,MAT-0255,47.725
2023-12-01 00:00:00,MAT-0256,148.4
2023-12-01 00:00:00,MAT-0257,5.151
2023-12-01 00:00:00,MAT-0258,10.048
2023-12-01 00:00:00,MAT-0259,152.75
2023-12-01 00:00:00,MAT-0260,2.4
2023-12-01 00:00:00,MAT-0261,205.05
2023-12-01 00:00:00,MAT-0262,49.5
2023-12-01 00:00:00,MAT-0263,148.425
2023-12-01 00:00:00,MAT-0264,684.05
2023-12-01 00:00:00,MAT-0265,4.0
2023-12-01 00:00:00,MAT-0266,10.125
2023-12-01 00:00:00,MAT-0267,9.4
2023-12-01 00:00:00,MAT-0268,410.7
2023-12-01 00:00:00,MAT-0269,45.375
2023-12-01 00:00:00,MAT-0270,134.7
2023-12-01 00:00:00,MAT-0271,0.6
2023-12-01 00:00:00,MAT-0272,0.024
2023-12-01 00:00:00,MAT-0273,121.0
2023-12-01 00:00:00,MAT-0276,53.525
2023-12-01 00:00:00,MAT-0277,51.925
2023-12-01 00:00:00,MAT-0278,33.125
2023-12-01 00:00:00,MAT-0279,0.923
2023-12-01 00:00:00,MAT-0280,0.042
2023-12-01 00:00:00,MAT-0281,265.6
2023-12-01 00:00:00,MAT-0282,0.05
2023-12-01 00:00:00,MAT-0283,6.013
2023-12-01 00:00:00,MAT-0284,60.0
2023-12-01 00:00:00,MAT-0285,134.75
2023-12-01 00:00:00,MAT-0286,72.0
2023-12-01 00:00:00,MAT-0287,1.325
2023-12-01 00:00:00,MAT-0290,24.7
2023-12-01 00:00:00,MAT-0291,24.75
2023-12-01 00:00:00,MAT-0294,1.3
2023-12-01 00:00:00,MAT-0295,110.225
2023-12-01 00:00:00,MAT-0296,24.75
2023-12-01 00:00:00,MAT-0297,0.0
2023-12-01 00:00:00,MAT-0298,0.0
2023-12-01 00:00:00,MAT-0299,1.825
2023-12-01 00:00:00,MAT-0300,1.3
2023-12-01 00:00:00,MAT-0311,4.142
2023-12-01 00:00:00,MAT-0312,32.325
2023-12-01 00:00:00,MAT-0313,2.525
2023-12-01 00:00:00,MAT-0314,922.175
2023-12-01 00:00:00,MAT-0315,7.525
2023-12-01 00:00:00,MAT-0316,141.1
2023-12-01 00:00:00,MAT-0317,176.925
2023-12-01 00:00:00,MAT-0318,397.5
2023-12-01 00:00:00,MAT-0319,960.475
2023-12-01 00:00:00,MAT-0320,16.5
2023-12-01 00:00:00,MAT-0321,198.05
2023-12-01 00:00:00,MAT-0322,3.175
2023-12-01 00:00:00,MAT-0323,222.425
2023-12-01 00:00:00,MAT-0324,564.05
2023-12-01 00:00:00,MAT-0325,685.8
2023-12-01 00:00:00,MAT-0326,110.05
2023-12-01 00:00:00,MAT-0327,331.525
2023-12-01 00:00:00,MAT-0328,259.925
2023-12-01 00:00:00,MAT-0329,24.375
2023-12-01 00:00:00,MAT-0330,24.35
2023-12-01 00:00:00,MAT-0331,0.012
2023-12-01 00:00:00,MAT-0332,89.775
2023-12-01 00:00:00,MAT-0333,373.35
2023-12-01 00:00:00,MAT-0334,49.45
2023-12-01 00:00:00,MAT-0335,198.0
2023-12-01 00:00:00,MAT-0337,1.0
2023-12-01 00:00:00,MAT-0338,38.0
2023-12-01 00:00:00,MAT-0339,1.125
2023-12-01 00:00:00,MAT-0340,689.375
2023-12-01 00:00:00,MAT-0341,891.0
2023-12-01 00:00:00,MAT-0342,148.5
2023-12-01 00:00:00,MAT-0343,49.0
2023-12-01 00:00:00,MAT-0350,1.075
2023-12-01 00:00:00,MAT-0351,6.825
2023-12-01 00:00:00,MAT-0352,21.65
2023-12-01 00:00:00,MAT-0353,32.825
2023-12-01 00:00:00,MAT-0354,49.3
2023-12-01 00:00:00,MAT-0356,7.225
2023-12-01 00:00:00,MAT-0357,82.85
2023-12-01 00:00:00,MAT-0358,1.15
2023-12-01 00:00:00,MAT-0362,3.25
2023-12-01 00:00:00,MAT-0363,22.625
2023-12-01 00:00:00,MAT-0367,24.75
2023-12-01 00:00:00,MAT-0368,8.25
2023-12-01 00:00:00,MAT-0369,8.075
2023-12-01 00:00:00,MAT-0370,0.0
2023-12-01 00:00:00,MAT-0373,0.05
2023-12-01 00:00:00,MAT-0374,49.1
2023-12-01 00:00:00,MAT-0375,0.225
2023-12-01 00:00:00,MAT-0376,2.675
2023-12-01 00:00:00,MAT-0377,152.225
2023-12-01 00:00:00,MAT-0378,89.125
2023-12-01 00:00:00,MAT-0379,85.875
2023-12-01 00:00:00,MAT-0380,254.95
2023-12-01 00:00:00,MAT-0381,49.4
2023-12-01 00:00:00,MAT-0382,1545.775
2023-12-01 00:00:00,MAT-0383,0.0
2023-12-01 00:00:00,MAT-0384,24.75
2023-12-01 00:00:00,MAT-0385,0.65
2023-12-01 00:00:00,MAT-0386,231.25
2023-12-01 00:00:00,MAT-0387,20.8
2023-12-01 00:00:00,MAT-0388,21.725
2023-12-01 00:00:00,MAT-0389,1266.225
2023-12-01 00:00:00,MAT-0390,228.35
2023-12-01 00:00:00,MAT-0391,24.7
2023-12-01 00:00:00,MAT-0392,22.0
2023-12-01 00:00:00,MAT-0393,98.525
2023-12-01 00:00:00,MAT-0394,24.75
2023-12-01 00:00:00,MAT-0396,138.75
2023-12-01 00:00:00,MAT-0397,25.45
2023-12-01 00:00:00,MAT-0398,43.975
2023-12-01 00:00:00,MAT-0399,1683.0
2023-12-01 00:00:00,MAT-0400,2217.35
2023-12-01 00:00:00,MAT-0401,0.669
2023-12-01 00:00:00,MAT-0402,49.475
2023-12-01 00:00:00,MAT-0409,24.6
2023-12-01 00:00:00,MAT-0412,4.2
2023-12-01 00:00:00,MAT-0413,46.5
2023-12-01 00:00:00,MAT-0414,64.8
2023-12-01 00:00:00,MAT-0415,882.75
2023-12-01 00:00:00,MAT-0416,585.125
2023-12-01 00:00:00,MAT-0417,37.7
2023-12-01 00:00:00,MAT-0418,4.125
2023-12-01 00:00:00,MAT-0425,0.023
2023-12-01 00:00:00,MAT-0426,76.5
2023-12-01 00:00:00,MAT-0428,241.875
2023-12-01 00:00:00,MAT-0429,0.85
2023-12-01 00:00:00,MAT-0430,24.75
2024-01-01 00:00:00,MAT-0001,83006.89500000002
2024-01-01 00:00:00,MAT-0002,36.425000000000004
2024-01-01 00:00:00,MAT-0003,3488.7400000000002
2024-01-01 00:00:00,MAT-0004,2655.9249999999997
2024-01-01 00:00:00,MAT-0005,1.645
2024-01-01 00:00:00,MAT-0006,119.35000000000001
2024-01-01 00:00:00,MAT-0007,6354.695
2024-01-01 00:00:00,MAT-0008,38.75
2024-01-01 00:00:00,MAT-0009,36093.200000000004
2024-01-01 00:00:00,MAT-0010,2.3249999999999997
2024-01-01 00:00:00,MAT-0011,5252.95
2024-01-01 00:00:00,MAT-0012,767.25
2024-01-01 00:00:00,MAT-0013,16332.614999999998
2024-01-01 00:00:00,MAT-0014,0.775
2024-01-01 00:00:00,MAT-0015,64791.81
2024-01-01 00:00:00,MAT-0016,0.0
2024-01-01 00:00:00,MAT-0017,3710.2000000000003
2024-01-01 00:00:00,MAT-0018,7672.5
2024-01-01 00:00:00,MAT-0019,7181.150000000001
2024-01-01 00:00:00,MAT-0020,4603.5
2024-01-01 00:00:00,MAT-0021,1534.5
2024-01-01 00:00:00,MAT-0027,3069.0
2024-01-01 00:00:00,MAT-0032,10781.800000000001
2024-01-01 00:00:00,MAT-0033,36053.0
2024-01-01 00:00:00,MAT-0035,17940.835000000003
2024-01-01 00:00:00,MAT-0036,2850.4500000000003
2024-01-01 00:00:00,MAT-0037,724.625
2024-01-01 00:00:00,MAT-0038,4771.675
2024-01-01 00:00:00,MAT-0040,2301.75
2024-01-01 00:00:00,MAT-0042,4603.5
2024-01-01 00:00:00,MAT-0045,5.0840000000000005
2024-01-01 00:00:00,MAT-0046,26143.805
2024-01-01 00:00:00,MAT-0047,23886.85
2024-01-01 00:00:00,MAT-0048,0.744
2024-01-01 00:00:00,MAT-0049,5859.925
2024-01-01 00:00:00,MAT-0050,6951.13
2024-01-01 00:00:00,MAT-0052,260.40000000000003
2024-01-01 00:00:00,MAT-0053,258.635
2024-01-01 00:00:00,MAT-0054,569.25
2024-01-01 00:00:00,MAT-0055,22285.92
2024-01-01 00:00:00,MAT-0056,2053.315
2024-01-01 00:00:00,MAT-0057,1039.99
2024-01-01 00:00:00,MAT-0058,37.479
2024-01-01 00:00:00,MAT-0059,17.422
2024-01-01 00:00:00,MAT-0060,2301.75
2024-01-01 00:00:00,MAT-0061,767.25
2024-01-01 00:00:00,MAT-0064,5686.125
2024-01-01 00:00:00,MAT-0065,22217.635000000002
2024-01-01 00:00:00,MAT-0066,2297.1
2024-01-01 00:00:00,MAT-0067,767.25
2024-01-01 00:00:00,MAT-0068,767.25
2024-01-01 00:00:00,MAT-0069,767.25
2024-01-01 00:00:00,MAT-0070,767.25
2024-01-01 00:00:00,MAT-0071,3834.7000000000003
2024-01-01 00:00:00,MAT-0078,1.55
2024-01-01 00:00:00,MAT-0082,32460.955
2024-01-01 00:00:00,MAT-0083,309.22499999999997
2024-01-01 00:00:00,MAT-0084,24218.315
2024-01-01 00:00:00,MAT-0085,496.8
2024-01-01 00:00:00,MAT-0086,1534.5
2024-01-01 00:00:00,MAT-0087,767.25
2024-01-01 00:00:00,MAT-0091,1581.0
2024-01-01 00:00:00,MAT-0092,60553.85
2024-01-01 00:00:00,MAT-0094,55.800000000000004
2024-01-01 00:00:00,MAT-0095,51.336
2024-01-01 00:00:00,MAT-0096,6902.150000000001
2024-01-01 00:00:00,MAT-0097,7369.915
2024-01-01 00:00:00,MAT-0098,6289.75
2024-01-01 00:00:00,MAT-0099,32313.585
2024-01-01 00:00:00,MAT-0100,142.56900000000002
2024-01-01 00:00:00,MAT-0101,5366.099999999999
2024-01-01 00:00:00,MAT-0102,765.6999999999999
2024-01-01 00:00:00,MAT-0103,4320.7
2024-01-01 00:00:00,MAT-0104,944.35
2024-01-01 00:00:00,MAT-0105,1533.7250000000001
2024-01-01 00:00:00,MAT-0106,383.625
2024-01-01 00:00:00,MAT-0107,1128.3999999999999
2024-01-01 00:00:00,MAT-0108,13419.125
2024-01-01 00:00:00,MAT-0111,7840.25
2024-01-01 00:00:00,MAT-0112,17196.71
2024-01-01 00:00:00,MAT-0113,4856.165
2024-01-01 00:00:00,MAT-0114,3378.85
2024-01-01 00:00:00,MAT-0115,766.475
2024-01-01 00:00:00,MAT-0116,402.22499999999997
2024-01-01 00:00:00,MAT-0117,10.85
2024-01-01 00:00:00,MAT-0118,767.25
2024-01-01 00:00:00,MAT-0119,127.875
2024-01-01 00:00:00,MAT-0120,22233.2
2024-01-01 00:00:00,MAT-0128,3.5340000000000003
2024-01-01 00:00:00,MAT-0129,9207.0
2024-01-01 00:00:00,MAT-0133,1534.5
2024-01-01 00:00:00,MAT-0134,29155.5
2024-01-01 00:00:00,MAT-0137,25449.64
2024-01-01 00:00:00,MAT-0138,735.475
2024-01-01 00:00:00,MAT-0141,257.238
2024-01-01 00:00:00,MAT-0142,40403.93
2024-01-01 00:00:00,MAT-0143,40483.25
2024-01-01 00:00:00,MAT-0144,73698.955
2024-01-01 00:00:00,MAT-0145,138061.375
2024-01-01 00:00:00,MAT-0146,25879.97
2024-01-01 00:00:00,MAT-0147,856.9599999999999
2024-01-01 00:00:00,MAT-0148,10759.31
2024-01-01 00:00:00,MAT-0149,86.36
2024-01-01 00:00:00,MAT-0150,8368.800000000001
2024-01-01 00:00:00,MAT-0151,5027.985
2024-01-01 00:00:00,MAT-0152,1269.45
2024-01-01 00:00:00,MAT-0153,787.4
2024-01-01 00:00:00,MAT-0154,4270.25
2024-01-01 00:00:00,MAT-0155,5.425
2024-01-01 00:00:00,MAT-0156,9012.33
2024-01-01 00:00:00,MAT-0157,21.7
2024-01-01 00:00:00,MAT-0158,6538.14
2024-01-01 00:00:00,MAT-0159,8194.1
2024-01-01 00:00:00,MAT-0160,3.1
2024-01-01 00:00:00,MAT-0161,3069.0
2024-01-01 00:00:00,MAT-0162,767.25
2024-01-01 00:00:00,MAT-0163,2973.6749999999997
2024-01-01 00:00:00,MAT-0164,1150.875
