OUTBOUND_DATE,MATERIAL_NAME,PLANT_NAME,MODE_OF_TRANSPORT,CUSTOMER_NUMBER,total_quantity
2024-04-01,MAT-0097,CHINA-WAREHOUSE,Truck,CST-00086,49.5
2024-04-01,MAT-0117,CHINA-WAREHOUSE,Truck,CST-00025,0.15
2024-04-01,MAT-0035,CHINA-WAREHOUSE,Truck,CST-00092,24.75
2024-04-01,MAT-0137,SINGAPORE-WAREHOUSE,Marine,CST-01114,24.75
2024-04-01,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00302,18.0
2024-04-01,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00302,7.5
2024-04-01,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00008,25.5
2024-04-01,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00123,21.0
2024-04-01,MAT-0147,CHINA-WAREHOUSE,Truck,CST-00282,0.05
2024-04-01,MAT-0153,CHINA-WAREHOUSE,Truck,CST-00006,24.75
2024-04-01,MAT-0137,CHINA-WAREHOUSE,Truck,CST-00487,24.76
2024-04-01,MAT-0160,CHINA-WAREHOUSE,Truck,CST-00025,0.08
2024-04-02,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00092,24.75
2024-04-02,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00080,0.45
2024-04-02,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00025,0.1
2024-04-02,MAT-0415,CHINA-WAREHOUSE,Truck,CST-00025,0.25
2024-04-02,MAT-0325,CHINA-WAREHOUSE,Truck,CST-00080,0.25
2024-04-02,MAT-0325,CHINA-WAREHOUSE,Truck,CST-00009,24.75
2024-04-02,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-04-02,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00080,2.0
2024-04-02,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00012,24.75
2024-04-02,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00337,24.75
2024-04-02,MAT-0332,CHINA-WAREHOUSE,Truck,CST-00161,80.0
2024-04-02,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00017,49.5
2024-04-02,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00100,24.75
2024-04-02,MAT-0335,SINGAPORE-WAREHOUSE,Marine,CST-01031,24.75
2024-04-02,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00009,24.75
2024-04-02,MAT-0335,SINGAPORE-WAREHOUSE,Marine,CST-01211,24.75
2024-04-02,MAT-0340,CHINA-WAREHOUSE,Truck,CST-00080,2.6
2024-04-02,MAT-0356,SINGAPORE-WAREHOUSE,Marine,CST-01259,2.75
2024-04-02,MAT-0366,SINGAPORE-WAREHOUSE,Marine,CST-01198,22.5
2024-04-02,MAT-0367,SINGAPORE-WAREHOUSE,Truck,CST-01040,1.38
2024-04-02,MAT-0373,SINGAPORE-WAREHOUSE,Marine,CST-01206,13.75
2024-04-02,MAT-0375,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-04-02,MAT-0376,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-04-02,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-04-02,MAT-0383,CHINA-WAREHOUSE,Truck,CST-00056,24.75
2024-04-02,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00036,22.5
2024-04-02,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00127,25.5
2024-04-02,MAT-0413,CHINA-WAREHOUSE,Truck,CST-00025,0.2
2024-04-02,MAT-0317,CHINA-WAREHOUSE,Truck,CST-00080,0.1
2024-04-02,MAT-0335,SINGAPORE-WAREHOUSE,Marine,CST-01179,24.75
2024-04-02,MAT-0316,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-04-02,MAT-0158,CHINA-WAREHOUSE,Truck,CST-00304,0.03
2024-04-02,MAT-0267,CHINA-WAREHOUSE,Truck,CST-00080,0.4
2024-04-02,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00217,18.0
2024-04-02,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00080,0.4
2024-04-02,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00081,24.75
2024-04-02,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00115,24.75
2024-04-02,MAT-0303,SINGAPORE-WAREHOUSE,Marine,CST-01150,10.0
2024-04-02,MAT-0053,CHINA-WAREHOUSE,Truck,CST-00509,11.0
2024-04-02,MAT-0054,CHINA-WAREHOUSE,Truck,CST-00080,0.2
2024-04-02,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01075,49.5
2024-04-02,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00025,0.9099999999999999
2024-04-02,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00120,49.5
2024-04-02,MAT-0116,SINGAPORE-WAREHOUSE,Marine,CST-01206,5.5
2024-04-02,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00217,7.5
2024-04-02,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00506,25.5
2024-04-02,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00035,25.5
2024-04-02,MAT-0049,CHINA-WAREHOUSE,Truck,CST-00086,24.75
2024-04-02,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00315,25.5
2024-04-02,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00039,25.5
2024-04-02,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00363,24.75
2024-04-02,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00080,0.65
2024-04-02,MAT-0237,SINGAPORE-WAREHOUSE,Truck,CST-01148,1.38
2024-04-02,MAT-0234,SINGAPORE-WAREHOUSE,Marine,CST-01259,8.25
2024-04-02,MAT-0234,SINGAPORE-WAREHOUSE,Marine,CST-01031,49.5
2024-04-02,MAT-0259,CHINA-WAREHOUSE,Truck,CST-00080,0.03
2024-04-02,MAT-0207,CHINA-WAREHOUSE,Truck,CST-00507,1.0
2024-04-02,MAT-0198,CHINA-WAREHOUSE,Truck,CST-00498,74.25
2024-04-02,MAT-0153,CHINA-WAREHOUSE,Truck,CST-00284,49.5
2024-04-02,MAT-0153,CHINA-WAREHOUSE,Truck,CST-00080,0.45
2024-04-02,MAT-0151,CHINA-WAREHOUSE,Truck,CST-00080,2.63
2024-04-02,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00508,0.2
2024-04-02,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00025,0.5
2024-04-03,MAT-0303,SINGAPORE-WAREHOUSE,Marine,CST-01030,3.75
2024-04-03,MAT-0178,SINGAPORE-WAREHOUSE,Marine,CST-01175,102.0
2024-04-03,MAT-0201,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-04-03,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00510,22.5
2024-04-03,MAT-0221,SINGAPORE-WAREHOUSE,Marine,CST-01030,6.25
2024-04-03,MAT-0234,SINGAPORE-WAREHOUSE,Marine,CST-01211,24.75
2024-04-03,MAT-0266,CHINA-WAREHOUSE,Truck,CST-00017,24.75
2024-04-03,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00298,13.5
2024-04-03,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00025,0.08
2024-04-03,MAT-0354,CHINA-WAREHOUSE,Truck,CST-00512,4.51
2024-04-03,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-04-03,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00061,6.0
2024-04-03,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00065,25.5
2024-04-03,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00036,54.0
2024-04-03,MAT-0332,CHINA-WAREHOUSE,Truck,CST-00161,100.0
2024-04-03,MAT-0335,SINGAPORE-WAREHOUSE,Marine,CST-01211,24.75
2024-04-03,MAT-0354,CHINA-WAREHOUSE,Truck,CST-00513,11.010000000000002
2024-04-03,MAT-0356,SINGAPORE-WAREHOUSE,Marine,CST-01095,11.0
2024-04-03,MAT-0176,CHINA-WAREHOUSE,Truck,CST-00039,25.5
2024-04-03,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00363,24.75
2024-04-03,MAT-0151,CHINA-WAREHOUSE,Truck,CST-00059,5.5
2024-04-03,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00298,10.5
2024-04-03,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00320,12.0
2024-04-03,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00510,51.0
2024-04-03,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00510,25.5
2024-04-03,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00065,18.0
2024-04-03,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00059,24.76
2024-04-03,MAT-0047,CHINA-WAREHOUSE,Truck,CST-00037,67.5
2024-04-03,MAT-0049,CHINA-WAREHOUSE,Truck,CST-00086,24.75
2024-04-03,MAT-0056,CHINA-WAREHOUSE,Truck,CST-00025,0.1
2024-04-03,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01042,0.3
2024-04-03,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00050,66.0
2024-04-03,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00240,24.75
2024-04-03,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00074,24.75
2024-04-03,MAT-0103,CHINA-WAREHOUSE,Truck,CST-00074,24.75
2024-04-03,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00072,49.5
2024-04-03,MAT-0137,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-04-03,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-04-03,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00304,25.5
2024-04-03,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00036,3.0
2024-04-03,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00037,51.0
2024-04-03,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00050,17.009999999999998
2024-04-03,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00065,7.5
2024-04-03,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00511,99.0
2024-04-04,MAT-0237,SINGAPORE-WAREHOUSE,Marine,CST-01260,24.75
2024-04-04,MAT-0345,SINGAPORE-WAREHOUSE,Marine,CST-01010,1.25
2024-04-04,MAT-0327,SINGAPORE-WAREHOUSE,Marine,CST-01262,11.0
2024-04-04,MAT-0304,SINGAPORE-WAREHOUSE,Marine,CST-01261,10.0
2024-04-04,MAT-0122,SINGAPORE-WAREHOUSE,Marine,CST-01010,8.625
2024-04-04,MAT-0390,SINGAPORE-WAREHOUSE,Marine,CST-01031,24.75
2024-04-04,MAT-0109,SINGAPORE-WAREHOUSE,Truck,CST-01040,49.5
2024-04-04,MAT-0072,SINGAPORE-WAREHOUSE,Marine,CST-01223,24.75
2024-04-04,MAT-0062,SINGAPORE-WAREHOUSE,Truck,CST-01237,74.25
2024-04-04,MAT-0015,SINGAPORE-WAREHOUSE,Marine,CST-01245,24.75
2024-04-04,MAT-0112,SINGAPORE-WAREHOUSE,Marine,CST-01165,24.75
2024-04-05,MAT-0381,SINGAPORE-WAREHOUSE,Marine,CST-01239,24.75
2024-04-05,MAT-0345,SINGAPORE-WAREHOUSE,Marine,CST-01263,22.5
2024-04-05,MAT-0192,SINGAPORE-WAREHOUSE,Marine,CST-01069,12.375
2024-04-05,MAT-0178,SINGAPORE-WAREHOUSE,Marine,CST-01222,25.5
2024-04-05,MAT-0234,SINGAPORE-WAREHOUSE,Truck,CST-01148,24.75
2024-04-05,MAT-0062,SINGAPORE-WAREHOUSE,Truck,CST-01237,198.0
2024-04-05,MAT-0062,SINGAPORE-WAREHOUSE,Truck,CST-01020,49.5
2024-04-05,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01136,49.5
2024-04-05,MAT-0098,SINGAPORE-WAREHOUSE,Marine,CST-01069,12.375
2024-04-06,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00135,15.0
2024-04-06,MAT-0221,SINGAPORE-WAREHOUSE,Marine,CST-01061,20.0
2024-04-06,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00002,49.5
2024-04-06,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00121,49.5
2024-04-06,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00137,24.75
2024-04-06,MAT-0178,SINGAPORE-WAREHOUSE,Marine,CST-01264,25.5
2024-04-06,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00017,24.75
2024-04-06,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00520,1.38
2024-04-06,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00069,9.0
2024-04-06,MAT-0281,CHINA-WAREHOUSE,Truck,CST-00454,0.33
2024-04-06,MAT-0365,SINGAPORE-WAREHOUSE,Marine,CST-01061,2.5
2024-04-06,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00100,24.76
2024-04-06,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00363,24.75
2024-04-06,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-04-06,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00135,10.5
2024-04-06,MAT-0332,CHINA-WAREHOUSE,Truck,CST-00161,100.01
2024-04-06,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00515,24.75
2024-04-06,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00052,99.0
2024-04-06,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-04-06,MAT-0390,SINGAPORE-WAREHOUSE,Marine,CST-01165,24.75
2024-04-06,MAT-0153,CHINA-WAREHOUSE,Truck,CST-00284,49.5
2024-04-06,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00052,74.25
2024-04-06,MAT-0147,CHINA-WAREHOUSE,Truck,CST-00519,0.1
2024-04-06,MAT-0268,CHINA-WAREHOUSE,Truck,CST-00053,51.0
2024-04-06,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-04-06,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00494,24.75
2024-04-06,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00069,6.0
2024-04-06,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00195,30.0
2024-04-06,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00518,1.5
2024-04-06,MAT-0032,CHINA-WAREHOUSE,Truck,CST-00266,0.03
2024-04-06,MAT-0046,CHINA-WAREHOUSE,Truck,CST-00454,4.13
2024-04-06,MAT-0055,CHINA-WAREHOUSE,Truck,CST-00014,24.75
2024-04-06,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00189,22.5
2024-04-06,MAT-0099,SINGAPORE-WAREHOUSE,Marine,CST-01249,24.75
2024-04-06,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00516,24.75
2024-04-06,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00517,24.759999999999998
2024-04-06,MAT-0047,CHINA-WAREHOUSE,Truck,CST-00189,22.5
2024-04-06,MAT-0137,CHINA-WAREHOUSE,Truck,CST-00487,49.5
2024-04-06,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00042,25.5
2024-04-06,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00069,10.5
2024-04-06,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00054,25.5
2024-04-06,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00379,25.5
2024-04-06,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00392,25.5
2024-04-06,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00482,51.0
2024-04-06,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00514,102.0
2024-04-06,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00363,24.75
2024-04-06,MAT-0117,CHINA-WAREHOUSE,Truck,CST-00454,0.2
2024-04-07,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00494,24.76
2024-04-07,MAT-0218,CHINA-WAREHOUSE,Truck,CST-00092,5.5
2024-04-07,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00014,24.75
2024-04-07,MAT-0229,CHINA-WAREHOUSE,Truck,CST-00018,0.3
2024-04-07,MAT-0230,SINGAPORE-WAREHOUSE,Marine,CST-01235,49.5
2024-04-07,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-04-07,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00002,24.75
2024-04-07,MAT-0316,CHINA-WAREHOUSE,Truck,CST-00521,24.75
2024-04-07,MAT-0325,CHINA-WAREHOUSE,Truck,CST-00017,12.38
2024-04-07,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00523,25.5
2024-04-07,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00092,24.75
2024-04-07,MAT-0236,CHINA-WAREHOUSE,Truck,CST-00025,0.05
2024-04-07,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00294,15.0
2024-04-07,MAT-0218,CHINA-WAREHOUSE,Truck,CST-00522,1.38
2024-04-07,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00218,7.5
2024-04-07,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00260,13.5
2024-04-07,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00218,18.0
2024-04-07,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00091,25.5
2024-04-07,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00422,25.5
2024-04-07,MAT-0056,CHINA-WAREHOUSE,Truck,CST-00025,0.05
2024-04-07,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00177,22.5
2024-04-07,MAT-0053,CHINA-WAREHOUSE,Truck,CST-00169,24.75
2024-04-07,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00016,49.5
2024-04-07,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00018,49.51
2024-04-07,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00035,24.75
2024-04-07,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00260,11.0
2024-04-07,MAT-0112,SINGAPORE-WAREHOUSE,Marine,CST-01141,22.0
2024-04-07,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00011,24.75
2024-04-08,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00069,15.0
2024-04-08,MAT-0316,CHINA-WAREHOUSE,Truck,CST-00530,0.3
2024-04-08,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00014,13.5
2024-04-08,MAT-0302,SINGAPORE-WAREHOUSE,Truck,CST-01013,9.63
2024-04-08,MAT-0271,SINGAPORE-WAREHOUSE,Marine,CST-01207,5.5
2024-04-08,MAT-0266,CHINA-WAREHOUSE,Truck,CST-00047,24.75
2024-04-08,MAT-0210,SINGAPORE-WAREHOUSE,Marine,CST-01150,6.875
2024-04-08,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00277,24.75
2024-04-08,MAT-0234,SINGAPORE-WAREHOUSE,Marine,CST-01207,11.0
2024-04-08,MAT-0222,SINGAPORE-WAREHOUSE,Marine,CST-01044,49.5
2024-04-08,MAT-0221,SINGAPORE-WAREHOUSE,Marine,CST-01093,22.5
2024-04-08,MAT-0317,CHINA-WAREHOUSE,Truck,CST-00020,24.75
2024-04-08,MAT-0196,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-04-08,MAT-0266,CHINA-WAREHOUSE,Truck,CST-00017,24.75
2024-04-08,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00363,49.5
2024-04-08,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00069,10.5
2024-04-08,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00052,123.75
2024-04-08,MAT-0153,CHINA-WAREHOUSE,Truck,CST-00528,0.1
2024-04-08,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01207,8.25
2024-04-08,MAT-0390,SINGAPORE-WAREHOUSE,Marine,CST-00268,49.5
2024-04-08,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-04-08,MAT-0380,CHINA-WAREHOUSE,Truck,CST-00024,12.38
2024-04-08,MAT-0354,CHINA-WAREHOUSE,Truck,CST-00512,1.0
2024-04-08,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-04-08,MAT-0344,SINGAPORE-WAREHOUSE,Marine,CST-01150,2.75
2024-04-08,MAT-0340,CHINA-WAREHOUSE,Truck,CST-00010,49.510000000000005
2024-04-08,MAT-0332,CHINA-WAREHOUSE,Truck,CST-00161,60.010000000000005
2024-04-08,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00038,25.5
2024-04-08,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00529,0.1
2024-04-08,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-04-08,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00100,24.75
2024-04-08,MAT-0340,CHINA-WAREHOUSE,Truck,CST-00526,24.75
2024-04-08,MAT-0147,CHINA-WAREHOUSE,Truck,CST-00160,1.5
2024-04-08,MAT-0105,SINGAPORE-WAREHOUSE,Marine,CST-01034,24.75
2024-04-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00422,25.5
2024-04-08,MAT-0007,CHINA-WAREHOUSE,Truck,CST-00014,24.759999999999998
2024-04-08,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00031,4.5
2024-04-08,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00059,24.75
2024-04-08,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00071,24.75
2024-04-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00524,25.5
2024-04-08,MAT-0015,SINGAPORE-WAREHOUSE,Marine,CST-01207,24.75
2024-04-08,MAT-0015,SINGAPORE-WAREHOUSE,Marine,CST-01265,24.75
2024-04-08,MAT-0046,CHINA-WAREHOUSE,Truck,CST-00247,1.38
2024-04-08,MAT-0046,CHINA-WAREHOUSE,Truck,CST-00527,0.3
2024-04-08,MAT-0051,SINGAPORE-WAREHOUSE,Marine,CST-01184,22.5
2024-04-08,MAT-0055,CHINA-WAREHOUSE,Truck,CST-00024,12.38
2024-04-08,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01165,24.75
2024-04-08,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00074,24.75
2024-04-08,MAT-0072,SINGAPORE-WAREHOUSE,Marine,CST-01150,1.375
2024-04-08,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00240,24.75
2024-04-08,MAT-0015,SINGAPORE-WAREHOUSE,Marine,CST-01158,99.0
2024-04-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00049,25.5
2024-04-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00379,25.509999999999998
2024-04-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00292,51.0
2024-04-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00043,76.50999999999999
2024-04-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00039,25.5
2024-04-08,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00182,51.0
2024-04-08,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00043,25.5
2024-04-08,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00014,12.0
2024-04-08,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00506,25.5
2024-04-08,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00144,25.5
2024-04-08,MAT-0122,SINGAPORE-WAREHOUSE,Marine,CST-01220,10.0
2024-04-08,MAT-0112,SINGAPORE-WAREHOUSE,Marine,CST-01037,49.5
2024-04-08,MAT-0112,SINGAPORE-WAREHOUSE,Marine,CST-00268,49.5
2024-04-08,MAT-0112,SINGAPORE-WAREHOUSE,Marine,CST-00205,24.75
2024-04-08,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00525,25.5
2024-04-08,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00016,49.5
2024-04-09,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00017,49.5
2024-04-09,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00052,49.5
2024-04-09,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-04-09,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-04-09,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-04-09,MAT-0413,CHINA-WAREHOUSE,Truck,CST-00072,147.15
2024-04-09,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00047,49.5
2024-04-09,MAT-0250,CHINA-WAREHOUSE,Truck,CST-00132,1.38
2024-04-09,MAT-0201,CHINA-WAREHOUSE,Truck,CST-00532,25.5
2024-04-09,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00169,49.51
2024-04-09,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00102,19.5
2024-04-09,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00363,24.75
2024-04-09,MAT-0376,CHINA-WAREHOUSE,Truck,CST-00534,0.05
2024-04-09,MAT-0322,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-04-09,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00102,6.0
2024-04-09,MAT-0332,CHINA-WAREHOUSE,Truck,CST-00161,60.0
2024-04-09,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01064,23.375
2024-04-09,MAT-0354,CHINA-WAREHOUSE,Truck,CST-00512,5.88
2024-04-09,MAT-0354,CHINA-WAREHOUSE,Truck,CST-00533,5.5
2024-04-09,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00248,49.5
2024-04-09,MAT-0383,CHINA-WAREHOUSE,Truck,CST-00056,24.75
2024-04-09,MAT-0384,CHINA-WAREHOUSE,Truck,CST-00344,24.759999999999998
2024-04-09,MAT-0397,CHINA-WAREHOUSE,Truck,CST-00534,0.05
2024-04-09,MAT-0321,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-04-09,MAT-0160,CHINA-WAREHOUSE,Truck,CST-00535,0.3
2024-04-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00531,25.5
2024-04-09,MAT-0146,CHINA-WAREHOUSE,Truck,CST-00052,24.75
2024-04-09,MAT-0160,CHINA-WAREHOUSE,Truck,CST-00471,0.05
2024-04-09,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00369,51.0
2024-04-09,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00065,12.0
2024-04-09,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00081,24.75
2024-04-09,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00115,24.75
2024-04-09,MAT-0056,CHINA-WAREHOUSE,Truck,CST-00025,0.03
2024-04-09,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01024,24.75
2024-04-09,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01091,24.75
2024-04-09,MAT-0068,SINGAPORE-WAREHOUSE,Marine,CST-01064,1.375
2024-04-09,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00093,49.5
2024-04-09,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00153,24.75
2024-04-09,MAT-0053,CHINA-WAREHOUSE,Truck,CST-00015,4.13
2024-04-09,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00496,24.75
2024-04-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00414,1.5
2024-04-09,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00493,24.759999999999998
2024-04-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00230,25.5
2024-04-09,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00065,13.5
