Day,MATERIAL_NAME,PLANT_NAME,total_quantity,AdjustedInv
2024-06-02,MAT-0327,SINGAPORE-WAREHOUSE,2.75,580.9499999999999
2024-06-05,MAT-0327,SINGAPORE-WAREHOUSE,11.0,591.9499999999999
2024-06-11,MAT-0327,SINGAPORE-WAREHOUSE,2.75,594.6999999999999
2024-06-16,MAT-0327,SINGAPORE-WAREHOUSE,0.1,594.8
2024-06-30,MAT-0327,SINGAPORE-WAREHOUSE,8.25,603.05
2024-07-14,MAT-0327,SINGAPORE-WAREHOUSE,0.3,603.3499999999999
2024-07-15,MAT-0327,SINGAPORE-WAREHOUSE,1.375,604.7249999999999
2024-07-18,MAT-0327,SINGAPORE-WAREHOUSE,1.38,606.105
2024-07-24,MAT-0327,SINGAPORE-WAREHOUSE,12.375,618.48
2024-08-06,MAT-0327,SINGAPORE-WAREHOUSE,11.0,629.48
2024-08-06,MAT-0327,SINGAPORE-WAREHOUSE,11.0,640.48
2024-08-06,MAT-0327,SINGAPORE-WAREHOUSE,12.375,652.855
2024-08-08,MAT-0327,SINGAPORE-WAREHOUSE,88.0,740.855
2024-08-19,MAT-0327,SINGAPORE-WAREHOUSE,24.75,765.605
2024-08-24,MAT-0327,SINGAPORE-WAREHOUSE,1.375,766.98
2024-08-25,MAT-0327,SINGAPORE-WAREHOUSE,24.75,791.73
2024-08-26,MAT-0327,SINGAPORE-WAREHOUSE,24.75,816.48
2024-08-28,MAT-0327,SINGAPORE-WAREHOUSE,22.0,838.48
2024-09-10,MAT-0327,SINGAPORE-WAREHOUSE,24.75,863.2299999999999
2024-09-11,MAT-0327,SINGAPORE-WAREHOUSE,24.75,887.9799999999999
2024-09-17,MAT-0327,SINGAPORE-WAREHOUSE,4.125,892.1049999999999
2024-09-19,MAT-0327,SINGAPORE-WAREHOUSE,12.375,904.4799999999999
2024-09-29,MAT-0327,SINGAPORE-WAREHOUSE,11.0,915.4799999999999
2024-10-01,MAT-0327,SINGAPORE-WAREHOUSE,2.75,918.2299999999999
2024-10-06,MAT-0327,SINGAPORE-WAREHOUSE,5.5,923.7299999999999
2024-10-11,MAT-0327,SINGAPORE-WAREHOUSE,24.75,948.4799999999999
2024-10-11,MAT-0327,SINGAPORE-WAREHOUSE,11.0,959.4799999999999
2024-10-11,MAT-0327,SINGAPORE-WAREHOUSE,24.75,984.2299999999999
2024-10-18,MAT-0327,SINGAPORE-WAREHOUSE,0.25,984.4799999999999
2024-10-21,MAT-0327,SINGAPORE-WAREHOUSE,11.0,995.4799999999999
2024-10-22,MAT-0327,SINGAPORE-WAREHOUSE,0.45,995.93
2024-11-12,MAT-0327,SINGAPORE-WAREHOUSE,24.75,1020.68
2024-12-01,MAT-0327,SINGAPORE-WAREHOUSE,8.25,1028.9299999999998
2024-12-09,MAT-0327,SINGAPORE-WAREHOUSE,9.625,1038.5549999999998
2024-08-05,MAT-0334,SINGAPORE-WAREHOUSE,24.75,68.35
2024-01-13,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-01-14,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-01-15,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-01-17,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-01-19,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-01-20,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-01-21,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-01-22,MAT-0335,SINGAPORE-WAREHOUSE,4.5,
2024-01-23,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-01-24,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-01-28,MAT-0335,SINGAPORE-WAREHOUSE,148.5,
2024-01-29,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-01-31,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-02-01,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-02-02,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-02-03,MAT-0335,SINGAPORE-WAREHOUSE,17.875,
2024-02-06,MAT-0335,SINGAPORE-WAREHOUSE,1.375,
2024-02-06,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-02-06,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-02-08,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-02-09,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-02-09,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-02-11,MAT-0335,SINGAPORE-WAREHOUSE,198.0,
2024-02-11,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-02-11,MAT-0335,SINGAPORE-WAREHOUSE,247.5,
2024-02-12,MAT-0335,SINGAPORE-WAREHOUSE,198.0,
2024-02-15,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-02-24,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-03-01,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-03-03,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-03-03,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-03-03,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-03-13,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-03-14,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-03-17,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-03-18,MAT-0335,SINGAPORE-WAREHOUSE,7.65,
2024-03-19,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-03-19,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-03-22,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-03-24,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-03-29,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-03-30,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-03-30,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-03-31,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-04-02,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-04-02,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-04-02,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-04-03,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-04-11,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-04-17,MAT-0335,SINGAPORE-WAREHOUSE,17.875,
2024-04-18,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-04-18,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-04-18,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-04-19,MAT-0335,SINGAPORE-WAREHOUSE,11.0,
2024-04-19,MAT-0335,SINGAPORE-WAREHOUSE,5.5,
2024-04-21,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-04-21,MAT-0335,SINGAPORE-WAREHOUSE,12.375,
2024-04-27,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-04-30,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-05-03,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-05-05,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-05-05,MAT-0335,SINGAPORE-WAREHOUSE,19.25,
2024-05-06,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-05-06,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-05-09,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-05-11,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-05-15,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-05-15,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-05-16,MAT-0335,SINGAPORE-WAREHOUSE,4.125,
2024-05-19,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-05-20,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-05-20,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-05-21,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-05-22,MAT-0335,SINGAPORE-WAREHOUSE,148.5,
2024-05-22,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-05-22,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-05-23,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-05-25,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-05-25,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-05-29,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-05-30,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-05-30,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-05-30,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-05-31,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-06-01,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-06-01,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-06-04,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-06-09,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-06-09,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-06-09,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-06-09,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-06-11,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-06-12,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-06-12,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-06-12,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-06-13,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-06-15,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-06-15,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-06-18,MAT-0335,SINGAPORE-WAREHOUSE,22.0,
2024-06-20,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-06-22,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-06-22,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-06-22,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-06-24,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-06-25,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-06-25,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-06-27,MAT-0335,SINGAPORE-WAREHOUSE,148.5,
2024-06-27,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-06-27,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-07-02,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-07-03,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-07-03,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-07-12,MAT-0335,SINGAPORE-WAREHOUSE,247.5,
2024-07-13,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-07-13,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-07-15,MAT-0335,SINGAPORE-WAREHOUSE,20.625,
2024-07-16,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-07-18,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-07-21,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-07-21,MAT-0335,SINGAPORE-WAREHOUSE,22.0,
2024-07-22,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-07-24,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-07-27,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-07-27,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-07-27,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-07-28,MAT-0335,SINGAPORE-WAREHOUSE,6.775,
2024-07-28,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-07-28,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-02,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-03,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-08-06,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-06,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-06,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-08-06,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-08-06,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-08-10,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-10,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-08-11,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-08-12,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-08-12,MAT-0335,SINGAPORE-WAREHOUSE,148.5,
2024-08-16,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-17,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-17,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-17,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-20,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-08-21,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-21,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-25,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-08-26,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-08-27,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-29,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-08-30,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-09-02,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-04,MAT-0335,SINGAPORE-WAREHOUSE,2.75,
2024-09-08,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-08,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-09-09,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-09-10,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-11,MAT-0335,SINGAPORE-WAREHOUSE,123.75,
2024-09-12,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-13,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-09-15,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-16,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-18,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-09-18,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-09-19,MAT-0335,SINGAPORE-WAREHOUSE,198.0,
2024-09-19,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-19,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-19,MAT-0335,SINGAPORE-WAREHOUSE,13.75,
2024-09-21,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-22,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-22,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-09-23,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-25,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-09-26,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-27,MAT-0335,SINGAPORE-WAREHOUSE,16.325,
2024-09-29,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-09-30,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-09-30,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-02,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-02,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-03,MAT-0335,SINGAPORE-WAREHOUSE,17.875,
2024-10-03,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-10-03,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-05,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-06,MAT-0335,SINGAPORE-WAREHOUSE,222.75,
2024-10-06,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-06,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-06,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-08,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-09,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-09,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-09,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-09,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-11,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-11,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-11,MAT-0335,SINGAPORE-WAREHOUSE,9.625,
2024-10-11,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-12,MAT-0335,SINGAPORE-WAREHOUSE,123.75,
2024-10-12,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-13,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-13,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-13,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-13,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-13,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-14,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-15,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-15,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-16,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-16,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-17,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-10-17,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-18,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-18,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-18,MAT-0335,SINGAPORE-WAREHOUSE,123.75,
2024-10-18,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-19,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-19,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-19,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-10-19,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-19,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-20,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-20,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-20,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-20,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-20,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-21,MAT-0335,SINGAPORE-WAREHOUSE,123.75,
2024-10-21,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-21,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-21,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-21,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-21,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-21,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-21,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-21,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-10-25,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-26,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-26,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-26,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-27,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-27,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-27,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-28,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-28,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-10-28,MAT-0335,SINGAPORE-WAREHOUSE,123.75,
2024-10-29,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-10-29,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-01,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-01,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-01,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-02,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-03,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-03,MAT-0335,SINGAPORE-WAREHOUSE,74.25,
2024-11-03,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-03,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-04,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-04,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-04,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-04,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-11-04,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-04,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-06,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-07,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-09,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-10,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-11-10,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-11-11,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-12,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-12,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-11-12,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-11-12,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-14,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-16,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-16,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-16,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-16,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-17,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-17,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-18,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-20,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-21,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-23,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-24,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-24,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-26,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-27,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-28,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-28,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-11-28,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-11-28,MAT-0335,SINGAPORE-WAREHOUSE,8.25,
2024-11-29,MAT-0335,SINGAPORE-WAREHOUSE,99.0,
2024-12-02,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-12-02,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-12-06,MAT-0335,SINGAPORE-WAREHOUSE,148.5,
2024-12-07,MAT-0335,SINGAPORE-WAREHOUSE,10.4,
2024-12-09,MAT-0335,SINGAPORE-WAREHOUSE,15.125,
2024-12-09,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-12-10,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-12-10,MAT-0335,SINGAPORE-WAREHOUSE,8.25,
2024-12-11,MAT-0335,SINGAPORE-WAREHOUSE,8.25,
2024-12-15,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-12-15,MAT-0335,SINGAPORE-WAREHOUSE,49.5,
2024-12-25,MAT-0335,SINGAPORE-WAREHOUSE,9.875,
2024-12-28,MAT-0335,SINGAPORE-WAREHOUSE,148.5,
2024-12-28,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-12-30,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-12-30,MAT-0335,SINGAPORE-WAREHOUSE,24.75,
2024-01-01,MAT-0338,SINGAPORE-WAREHOUSE,1.0,39.0
2024-01-12,MAT-0338,SINGAPORE-WAREHOUSE,4.5,43.5
2024-02-17,MAT-0338,SINGAPORE-WAREHOUSE,10.5,54.0
2024-02-27,MAT-0338,SINGAPORE-WAREHOUSE,25.5,79.5
2024-02-27,MAT-0338,SINGAPORE-WAREHOUSE,0.25,79.75
2024-03-26,MAT-0338,SINGAPORE-WAREHOUSE,51.0,130.75
2024-03-30,MAT-0338,SINGAPORE-WAREHOUSE,102.0,232.75
2024-07-26,MAT-0338,SINGAPORE-WAREHOUSE,12.0,244.75
2024-11-15,MAT-0338,SINGAPORE-WAREHOUSE,1.025,245.775
2024-12-15,MAT-0338,SINGAPORE-WAREHOUSE,1.2,246.975
2024-12-29,MAT-0338,SINGAPORE-WAREHOUSE,25.5,272.475
2024-02-27,MAT-0339,SINGAPORE-WAREHOUSE,22.5,48.475
2024-03-03,MAT-0339,SINGAPORE-WAREHOUSE,4.5,52.975
2024-06-13,MAT-0339,SINGAPORE-WAREHOUSE,12.0,64.975
2024-07-02,MAT-0339,SINGAPORE-WAREHOUSE,23.9,88.875
2024-01-03,MAT-0340,SINGAPORE-WAREHOUSE,24.75,714.125
2024-01-06,MAT-0340,SINGAPORE-WAREHOUSE,49.5,763.625
2024-01-07,MAT-0340,SINGAPORE-WAREHOUSE,49.5,813.125
2024-01-07,MAT-0340,SINGAPORE-WAREHOUSE,24.75,837.875
2024-01-07,MAT-0340,SINGAPORE-WAREHOUSE,24.75,862.625
2024-01-09,MAT-0340,SINGAPORE-WAREHOUSE,2.725,865.35
2024-01-12,MAT-0340,SINGAPORE-WAREHOUSE,49.5,914.85
2024-01-12,MAT-0340,SINGAPORE-WAREHOUSE,24.75,939.6
2024-01-13,MAT-0340,SINGAPORE-WAREHOUSE,11.0,950.6
2024-01-14,MAT-0340,SINGAPORE-WAREHOUSE,49.5,1000.1
2024-01-14,MAT-0340,SINGAPORE-WAREHOUSE,49.5,1049.6
2024-01-17,MAT-0340,SINGAPORE-WAREHOUSE,74.25,1123.85
2024-01-17,MAT-0340,SINGAPORE-WAREHOUSE,24.75,1148.6
2024-01-17,MAT-0340,SINGAPORE-WAREHOUSE,24.75,1173.35
2024-01-18,MAT-0340,SINGAPORE-WAREHOUSE,24.75,1198.1
2024-01-23,MAT-0340,SINGAPORE-WAREHOUSE,99.0,1297.1
2024-01-28,MAT-0340,SINGAPORE-WAREHOUSE,23.375,1320.475
2024-01-28,MAT-0340,SINGAPORE-WAREHOUSE,24.75,1345.225
2024-02-06,MAT-0340,SINGAPORE-WAREHOUSE,4.125,1349.35
2024-02-14,MAT-0340,SINGAPORE-WAREHOUSE,24.75,1374.1
2024-02-19,MAT-0340,SINGAPORE-WAREHOUSE,9.63,1383.73
2024-02-20,MAT-0340,SINGAPORE-WAREHOUSE,49.5,1433.23
